# scan = 13
# date = 11/8/2003
# time = 12:01:40 PM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scanrel s1 4 -4 -.15 preset mcu 2
# builtin_command = scan s1 @(s1)+4 @(s1)+-4 -0.150000
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.527800,7.527800,3.846800,90.000000,90.000000,120.000000
# ubmatrix = -0.001004,-0.000053,0.259949,-0.132839,-0.132841,-0.001034,0.076692,-0.076696,0.001611
# mode = 0
# plane_normal = -0.006196,0.000009,0.999981
# ubconf = 
# preset_type = normal 
# preset_channel = mcu
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu         m2         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e       temp    coldtip    tsample
     11   -35.1850      0.949    140.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0855     0.0855     1.9981    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     12   -35.3366      0.953     58.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0803     0.0803     1.9983    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     13   -35.4843      0.908     15.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0753     0.0753     1.9985    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     14   -35.6358      0.939      4.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0701     0.0701     1.9987    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     15   -35.7844      0.927      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0650     0.0650     1.9989    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     16   -35.9350      0.938      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0599     0.0599     1.9991    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     17   -36.0837      0.935      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0548     0.0548     1.9992    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     18   -36.2362      0.937      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0496     0.0496     1.9994    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     19   -36.3868      0.935      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0445     0.0445     1.9995    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     20   -36.5364      0.933      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0394     0.0394     1.9996    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     21   -36.6841      0.979      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0343     0.0343     1.9997    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     22   -36.8366      0.951      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0291     0.0291     1.9998    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     23   -36.9843      0.957      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0241     0.0241     1.9998    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     24   -37.1348      0.946      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0189     0.0189     1.9999    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     25   -37.2854      0.934      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0138     0.0138     1.9999    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     26   -37.4380      0.926      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0086     0.0086     2.0000    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     27   -37.5856      0.968      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667     0.0035     0.0035     2.0000    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     28   -37.7362      0.938      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0016    -0.0016     2.0000    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     29   -37.8858      0.976      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0067    -0.0067     2.0000    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     30   -38.0354      0.936      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0118    -0.0118     2.0000    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     31   -38.1860      0.939      0.000   3700.000      1.000    41.2537   -75.8316     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0170    -0.0170     1.9999    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     32   -38.3356      0.954      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0221    -0.0221     1.9999    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     33   -38.4852      0.933      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0272    -0.0272     1.9998    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     34   -38.6358      0.940      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0323    -0.0323     1.9997    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     35   -38.7844      0.937      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0374    -0.0374     1.9996    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     36   -38.9370      0.959      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0426    -0.0426     1.9995    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     37   -39.0846      0.960      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0477    -0.0477     1.9994    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     38   -39.2372      0.941      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0529    -0.0529     1.9993    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     39   -39.3868      0.957      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0580    -0.0580     1.9991    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     40   -39.5364      0.958      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0631    -0.0631     1.9990    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     41   -39.6850      0.926      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0682    -0.0682     1.9988    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     42   -39.8346      0.923      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0733    -0.0733     1.9986    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     43   -39.9843      0.946      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0784    -0.0784     1.9984    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     44   -40.1348      0.946      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0835    -0.0835     1.9982    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     45   -40.2844      0.946      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0886    -0.0886     1.9979    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     46   -40.4370      0.938      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0938    -0.0938     1.9977    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     47   -40.5856      0.937      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.0989    -0.0989     1.9974    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     48   -40.7362      0.975      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1040    -0.1040     1.9972    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     49   -40.8848      0.939      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1091    -0.1091     1.9969    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     50   -41.0354      0.939      0.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1142    -0.1142     1.9966    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     51   -41.1850      0.964      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1193    -0.1193     1.9963    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     52   -41.3356      0.911      1.000   3700.000      1.000    41.2537   -75.8306     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1245    -0.1245     1.9959    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     53   -41.4843      0.973      0.000   3700.000      1.000    41.2537   -75.8316     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1295    -0.1295     1.9956    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     54   -41.6358      0.955      0.000   3700.000      1.000    41.2537   -75.8316     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     3.2667    -0.1347    -0.1347     1.9953    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
# Sum of Counts = 414
# Center of Mass = -35.216337+/-2.447943
# Full Width Half-Maximum = 1.388853+/-0.601675
# 12:03:32 PM  11/8/2003   scan completed.
