# scan = 11
# date = 11/8/2003
# time = 11:55:13 AM
# experiment = TbPtIn single crystal;  100 plane
# experiment_number = 41
# command = scanrel s1 4 -4 -.15 preset mcu 2
# builtin_command = scan s1 @(s1)+4 @(s1)+-4 -0.150000
# users = O.Garlea, C.Stassis, J.L.Zarestky
# local_contact = J.L.Zarestky
# scan_title = 
# monochromator = PG002
# analyzer = Pg002
# sense = +-+
# collimation = 48-40-40-102
# samplename = TbPtIn
# sampletype = crystal
# samplemosaic = 30.000000
# latticeconstants = 7.527800,7.527800,3.846800,90.000000,90.000000,120.000000
# ubmatrix = -0.001004,-0.000053,0.259949,-0.132839,-0.132841,-0.001034,0.076692,-0.076696,0.001611
# mode = 0
# plane_normal = -0.006196,0.000009,0.999981
# ubconf = 
# preset_type = normal 
# preset_channel = mcu
# preset_value = 1.000000
# def_x = s1
# def_y = detector
# col_headers = 
#   Pt.         s1       time   detector    monitor        mcu         m2         s2        sgl        sgu        stl        stu         a1         a2          q          h          k          l         ei         ef          e       temp    coldtip    tsample
     33    71.2008      0.949      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9999     0.0129    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     34    71.0492      0.946      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     1.0000     0.9998     0.0156    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     35    70.8996      0.933      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9999     0.9998     0.0182    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     36    70.7500      0.929      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9999     0.9997     0.0209    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     37    70.5974      0.964      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9998     0.9997     0.0236    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     38    70.4488      0.959      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9997     0.9996     0.0263    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     39    70.2982      0.951      1.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9997     0.9995     0.0290    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     40    70.1496      0.939      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9996     0.9995     0.0316    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     41    69.9990      0.941      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9995     0.9994     0.0343    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     42    69.8494      0.919      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9994     0.9993     0.0370    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
     43    69.6988      0.952      0.000   3700.000      1.000    41.2537   -36.6032     0.3550     0.0025     0.0000    -0.0010    20.6267    41.2556     1.6693     0.9993     0.9992     0.0397    14.6405    14.6392     0.0013   295.0000     0.0000     0.000
