# X , Y , E
1
0.168197,0.00346753,0.000163082
0.170501,0.00304166,0.000168742
0.172804,0.00317255,0.000166757
0.175108,0.00297357,0.000173862
0.177411,0.00294419,0.000174519
0.179715,0.00288658,0.000178833
0.182018,0.00236144,0.000183845
0.184322,0.002373,0.000185451
0.186625,0.00256398,0.000192309
0.188929,0.00191266,0.000199571
0.191232,0.00216098,0.000209747
0.193536,0.00228909,0.000216261
0.195839,0.0024311,0.00022757
0.198143,0.00164408,0.000242821
0.200446,0.00178055,0.000264356
0.20275,0.00216266,0.000296795
0.205053,0.00150531,0.000336557
0.207357,0.00125398,0.000425575
0.20966,0.00165638,0.00054374
0.211964,0.00238939,0.000489406
0.214267,0.00178411,0.000419306
0.216571,0.00170342,0.000605925
0.218874,0.00137929,0.000452794
0.221178,0.00084809,0.000639887
0.223481,0.0009885,0.000479213
0.225785,0.00129192,0.000697012
0.228088,0.00211278,0.000513122
0.230392,0.00084427,0.000899004
0.232695,0.00168055,0.000578914
0.234999,0.00126806,0.00093691
0.237302,0.00203179,0.000602697
0.239606,0.00181876,0.0010211
0.241909,0.00100175,0.000629377
0.244213,7.13e-06,0.000799616
0.246516,-0.00079053,0.00056986
0.24882,0.00075364,0.00085267
0.251123,0.00107153,0.000569082
0.253427,0.00154431,0.000717723
0.25573,0.00189347,0.000550454
0.258034,0.00124755,0.000695493
0.260337,0.00078756,0.000873075
0.262641,0.00030663,0.000632832
0.264944,0.00050577,0.000734371
0.267248,0.00032379,0.000550657
0.269551,0.00015724,0.000711156
0.271855,0.00157618,0.000950714
0.274158,-0.0002342,0.000630272
0.276462,0.00088356,0.00078508
0.278765,0.00137896,0.00116488
0.281069,0.00041643,0.000676748
0.283372,0.00110969,0.000771753
0.285676,0.00033742,0.000654712
0.287979,0.00072874,0.000717268
0.290283,5.075e-05,0.000897441
0.292586,-0.00158359,0.00130235
0.29489,0.00025243,0.000740235
0.297193,-4.363e-05,0.000965172
0.299497,-0.00013016,0.00117405
0.3018,-0.00061394,0.000758932
0.304104,-0.00072823,0.000845943
0.306407,0.00055155,0.00101747
0.308711,0.00141212,0.000764711
0.311014,0.00184645,0.00080839
0.313318,0.00058286,0.000961925
0.315621,0.00118049,0.00148773
0.317925,0.00078461,0.000783631
0.320228,0.00103614,0.000899799
0.322532,0.00028396,0.00105371
0.324835,0.00071453,0.000862585
0.327139,-0.00025091,0.000840536
0.329442,-0.00207937,0.000997276
0.331746,0.00057367,0.00107803
0.334049,0.00098735,0.000797228
0.336353,0.00026756,0.000953014
0.338656,4.16e-05,0.000980732
0.34096,0.00150219,0.00116997
0.343263,-0.00030643,0.000896945
0.345567,0.00010711,0.000954398
0.34787,2.881e-05,0.00102721
0.350174,-0.00015332,0.00122695
0.352477,0.00127309,0.001619
0.354781,-0.00016966,0.00100076
0.357084,4.244e-05,0.00105365
0.359388,0.00028956,0.00118412
0.361691,-0.00084122,0.00156439
0.363995,0.00494167,0.00223042
0.366298,-0.0008739,0.00110371
0.368602,0.00045658,0.00128879
0.370905,0.00035089,0.00139182
0.373209,9.782e-05,0.00168798
0.375512,-0.00153409,0.00236344
0.377816,0.00119797,0.001321
0.380119,-0.00121815,0.00138073
0.382423,0.00053168,0.00153361
0.384726,-0.00212042,0.00198339
0.38703,0.00470903,0.00224647
0.389333,-5.295e-05,0.00151155
0.391637,0.00201408,0.00155101
0.39394,9.407e-05,0.00205582
0.396244,0.00045505,0.00194312
0.398547,0.00221317,0.00234133
0.400851,0.0073526,0.00360106
0.403154,0.0018123,0.00188841
0.405458,-4.891e-05,0.00210903
0.407761,0.00154595,0.00250327
0.410065,0.00056613,0.00237306
0.412368,-0.00145601,0.00306131
0.414672,-0.00359461,0.0044315
0.416975,-0.00230726,0.00267347
0.419279,-0.0038514,0.00284888
0.421582,-0.00127164,0.0033532
0.423886,-0.00273885,0.00316126
0.426189,0.00134836,0.00404105
0.428493,-0.00244217,0.00486874
0.430796,-0.0037459,0.00394457
0.4331,-0.00232353,0.00488714
0.435403,-0.00549537,0.00500355
0.437707,0.00372222,0.00572099
0.44001,0.011374,0.00646986
0.442314,-0.00020398,0.00724808
0.444617,0.0087305,0.00901136
0.446921,-0.0037,0
0.449224,-0.0037,0
0.451528,-0.0037,0
0.453831,-0.0037,0
0.456135,-0.0037,0
0.458439,-0.0037,0
